SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
17832,04/23/2020,,Serbia,24-04-2020 03:31,6630,125,870
17833,04/23/2020,,Seychelles,24-04-2020 03:31,11,0,6
17834,04/23/2020,,Sierra Leone,24-04-2020 03:31,64,1,10
17835,04/23/2020,,Singapore,24-04-2020 03:31,11178,12,924
17836,04/23/2020,,Slovakia,24-04-2020 03:31,1325,15,288
17837,04/23/2020,,Slovenia,24-04-2020 03:31,1366,79,211
17838,04/23/2020,,Somalia,24-04-2020 03:31,328,16,8
17839,04/23/2020,,South Africa,24-04-2020 03:31,3953,75,1473
17840,04/23/2020,,South Korea,24-04-2020 03:31,10708,240,8501
17841,04/23/2020,,South Sudan,24-04-2020 03:31,5,0,0
17842,04/23/2020,,Spain,24-04-2020 03:31,213024,22157,89250
17843,04/23/2020,,Sri Lanka,24-04-2020 03:31,368,7,107
17844,04/23/2020,,Sudan,24-04-2020 03:31,174,16,14
17845,04/23/2020,,Suriname,24-04-2020 03:31,10,1,6
17846,04/23/2020,,Sweden,24-04-2020 03:31,16755,2021,550
17847,04/23/2020,,Switzerland,24-04-2020 03:31,28496,1549,20600
17848,04/23/2020,,Syria,24-04-2020 03:31,42,3,6
17849,04/23/2020,,Taiwan,24-04-2020 03:31,427,6,253
17850,04/23/2020,,Tanzania,24-04-2020 03:31,284,10,11
17851,04/23/2020,,Thailand,24-04-2020 03:31,2839,50,2430
17852,04/23/2020,,Timor-Leste,24-04-2020 03:31,23,0,1
17853,04/23/2020,,Togo,24-04-2020 03:31,88,6,59
17854,04/23/2020,,Trinidad and Tobago,24-04-2020 03:31,115,8,48
17855,04/23/2020,,Tunisia,24-04-2020 03:31,918,38,190
17856,04/23/2020,,Turkey,24-04-2020 03:31,101790,2491,18491
17857,04/23/2020,,UK,24-04-2020 03:31,138078,18738,0
17858,04/23/2020,,Uganda,24-04-2020 03:31,74,0,46
17859,04/23/2020,,Ukraine,24-04-2020 03:31,7170,187,504
17860,04/23/2020,,United Arab Emirates,24-04-2020 03:31,8756,56,1637
17861,04/23/2020,,Uruguay,24-04-2020 03:31,557,12,354
17862,04/23/2020,,Uzbekistan,24-04-2020 03:31,1758,7,561
17863,04/23/2020,,Venezuela,24-04-2020 03:31,311,10,126
17864,04/23/2020,,Vietnam,24-04-2020 03:31,268,0,224
17865,04/23/2020,,West Bank and Gaza,24-04-2020 03:31,480,4,92
17866,04/23/2020,,Western Sahara,24-04-2020 03:31,6,0,5
17867,04/23/2020,,Yemen,24-04-2020 03:31,1,0,0
17868,04/23/2020,,Zambia,24-04-2020 03:31,76,3,37
17869,04/23/2020,,Zimbabwe,24-04-2020 03:31,28,4,2
17870,04/23/2020,Alabama,US,24-04-2020 03:31,5832,202,0
17871,04/23/2020,Alaska,US,24-04-2020 03:31,337,9,0
17872,04/23/2020,Alberta,Canada,24-04-2020 03:31,3720,68,0
17873,04/23/2020,Anguilla,UK,24-04-2020 03:31,3,0,1
17874,04/23/2020,Anhui,Mainland China,24-04-2020 03:31,991,6,984
17875,04/23/2020,Arizona,US,24-04-2020 03:31,5772,249,0
17876,04/23/2020,Arkansas,US,24-04-2020 03:31,2599,45,0
17877,04/23/2020,Aruba,Netherlands,24-04-2020 03:31,100,2,68
17878,04/23/2020,Australian Capital Territory,Australia,24-04-2020 03:31,104,3,88
17879,04/23/2020,Beijing,Mainland China,24-04-2020 03:31,593,8,524
17880,04/23/2020,Bermuda,UK,24-04-2020 03:31,99,5,39
17881,04/23/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,24-04-2020 03:31,5,0,0
17882,04/23/2020,British Columbia,Canada,24-04-2020 03:31,1824,94,0
17883,04/23/2020,British Virgin Islands,UK,24-04-2020 03:31,5,1,3
17884,04/23/2020,California,US,24-04-2020 03:31,39561,1533,0
17885,04/23/2020,Cayman Islands,UK,24-04-2020 03:31,66,1,7
17886,04/23/2020,Channel Islands,UK,24-04-2020 03:31,521,29,295
17887,04/23/2020,Chongqing,Mainland China,24-04-2020 03:31,579,6,573
17888,04/23/2020,Colorado,US,24-04-2020 03:31,11278,552,0
17889,04/23/2020,Connecticut,US,24-04-2020 03:31,23100,1639,0
17890,04/23/2020,Curacao,Netherlands,24-04-2020 03:31,14,1,11
17891,04/23/2020,Delaware,US,24-04-2020 03:31,3308,92,0
17892,04/23/2020,Diamond Princess cruise ship,Canada,24-04-2020 03:31,0,1,0
17893,04/23/2020,Diamond Princess cruise ship,US,24-04-2020 03:31,49,0,0
17894,04/23/2020,District of Columbia,US,24-04-2020 03:31,3361,139,0
17895,04/23/2020,Falkland Islands (Malvinas),UK,24-04-2020 03:31,12,0,11
17896,04/23/2020,Faroe Islands,Denmark,24-04-2020 03:31,187,0,178
17897,04/23/2020,Florida,US,24-04-2020 03:31,29648,987,0
17898,04/23/2020,French Guiana,France,24-04-2020 03:31,107,1,84
17899,04/23/2020,French Polynesia,France,24-04-2020 03:31,57,0,36
17900,04/23/2020,Fujian,Mainland China,24-04-2020 03:31,355,1,346
17901,04/23/2020,Gansu,Mainland China,24-04-2020 03:31,139,2,137
17902,04/23/2020,Georgia,US,24-04-2020 03:31,21883,881,0
17903,04/23/2020,Gibraltar,UK,24-04-2020 03:31,133,0,129
17904,04/23/2020,Grand Princess,US,24-04-2020 03:31,103,3,0
17905,04/23/2020,Greenland,Denmark,24-04-2020 03:31,11,0,11
17906,04/23/2020,Guadeloupe,France,24-04-2020 03:31,148,12,76
17907,04/23/2020,Guam,US,24-04-2020 03:31,139,5,0
17908,04/23/2020,Guangdong,Mainland China,24-04-2020 03:31,1585,8,1528
17909,04/23/2020,Guangxi,Mainland China,24-04-2020 03:31,254,2,252
17910,04/23/2020,Guizhou,Mainland China,24-04-2020 03:31,147,2,145
17911,04/23/2020,Hainan,Mainland China,24-04-2020 03:31,168,6,162
17912,04/23/2020,Hawaii,US,24-04-2020 03:31,596,12,0
17913,04/23/2020,Hebei,Mainland China,24-04-2020 03:31,328,6,317
17914,04/23/2020,Heilongjiang,Mainland China,24-04-2020 03:31,928,13,485
17915,04/23/2020,Henan,Mainland China,24-04-2020 03:31,1276,22,1254
17916,04/23/2020,Hong Kong,Hong Kong,24-04-2020 03:31,1035,4,699
17917,04/23/2020,Hubei,Mainland China,24-04-2020 03:31,68128,4512,63569
17918,04/23/2020,Hunan,Mainland China,24-04-2020 03:31,1019,4,1015
17919,04/23/2020,Idaho,US,24-04-2020 03:31,1836,54,0
17920,04/23/2020,Illinois,US,24-04-2020 03:31,36937,1688,0
17921,04/23/2020,Indiana,US,24-04-2020 03:31,13039,706,0
17922,04/23/2020,Inner Mongolia,Mainland China,24-04-2020 03:31,194,1,108
17923,04/23/2020,Iowa,US,24-04-2020 03:31,3924,96,0
17924,04/23/2020,Isle of Man,UK,24-04-2020 03:31,307,16,221
17925,04/23/2020,Jiangsu,Mainland China,24-04-2020 03:31,653,0,646
17926,04/23/2020,Jiangxi,Mainland China,24-04-2020 03:31,937,1,936
17927,04/23/2020,Jilin,Mainland China,24-04-2020 03:31,108,1,99
17928,04/23/2020,Kansas,US,24-04-2020 03:31,2721,113,0
17929,04/23/2020,Kentucky,US,24-04-2020 03:31,3479,191,0
17930,04/23/2020,Liaoning,Mainland China,24-04-2020 03:31,146,2,143
17931,04/23/2020,Louisiana,US,24-04-2020 03:31,25739,1599,0
17932,04/23/2020,Macau,Macau,24-04-2020 03:31,45,0,27
17933,04/23/2020,Maine,US,24-04-2020 03:31,937,44,0
17934,04/23/2020,Manitoba,Canada,24-04-2020 03:31,262,6,0
17935,04/23/2020,Martinique,France,24-04-2020 03:31,164,14,73
17936,04/23/2020,Maryland,US,24-04-2020 03:31,15737,748,0
17937,04/23/2020,Massachusetts,US,24-04-2020 03:31,46023,2360,0
17938,04/23/2020,Mayotte,France,24-04-2020 03:31,326,4,125
17939,04/23/2020,Michigan,US,24-04-2020 03:31,35296,2977,0
17940,04/23/2020,Minnesota,US,24-04-2020 03:31,2942,200,0
17941,04/23/2020,Mississippi,US,24-04-2020 03:31,5153,201,0
17942,04/23/2020,Missouri,US,24-04-2020 03:31,6506,252,0
17943,04/23/2020,Montana,US,24-04-2020 03:31,442,14,0
17944,04/23/2020,Montserrat,UK,24-04-2020 03:31,11,0,2
17945,04/23/2020,Nebraska,US,24-04-2020 03:31,2202,47,0
17946,04/23/2020,Nevada,US,24-04-2020 03:31,4208,195,0
17947,04/23/2020,New Brunswick,Canada,24-04-2020 03:31,118,0,0
17948,04/23/2020,New Caledonia,France,24-04-2020 03:31,18,0,17
17949,04/23/2020,New Hampshire,US,24-04-2020 03:31,1670,51,0
17950,04/23/2020,New Jersey,US,24-04-2020 03:31,100025,5426,0
17951,04/23/2020,New Mexico,US,24-04-2020 03:31,2379,78,0
17952,04/23/2020,New South Wales,Australia,24-04-2020 03:31,2976,31,1379
17953,04/23/2020,New York,US,24-04-2020 03:31,263460,20973,0
17954,04/23/2020,Newfoundland and Labrador,Canada,24-04-2020 03:31,256,3,0
17955,04/23/2020,Ningxia,Mainland China,24-04-2020 03:31,75,0,75
17956,04/23/2020,North Carolina,US,24-04-2020 03:31,7820,281,0
17957,04/23/2020,North Dakota,US,24-04-2020 03:31,709,15,0
17958,04/23/2020,Northern Mariana Islands,US,24-04-2020 03:31,14,2,0
17959,04/23/2020,Northern Territory,Australia,24-04-2020 03:31,27,0,9
17960,04/23/2020,Northwest Territories,Canada,24-04-2020 03:31,5,0,0
17961,04/23/2020,Nova Scotia,Canada,24-04-2020 03:31,827,16,0
17962,04/23/2020,Ohio,US,24-04-2020 03:31,14694,656,0
17963,04/23/2020,Oklahoma,US,24-04-2020 03:31,3017,179,0
17964,04/23/2020,Ontario,Canada,24-04-2020 03:31,14068,806,0
17965,04/23/2020,Oregon,US,24-04-2020 03:31,2127,83,0
17966,04/23/2020,Pennsylvania,US,24-04-2020 03:31,38379,1724,0
17967,04/23/2020,Prince Edward Island,Canada,24-04-2020 03:31,26,0,0
17968,04/23/2020,Puerto Rico,US,24-04-2020 03:31,1416,69,0
17969,04/23/2020,Qinghai,Mainland China,24-04-2020 03:31,18,0,18
17970,04/23/2020,Quebec,Canada,24-04-2020 03:31,21838,1243,0
17971,04/23/2020,Queensland,Australia,24-04-2020 03:31,1026,6,738
17972,04/23/2020,Recovered,Canada,24-04-2020 03:31,0,0,14761
17973,04/23/2020,Recovered,US,24-04-2020 03:31,0,0,80203
17974,04/23/2020,Reunion,France,24-04-2020 03:31,412,0,238
17975,04/23/2020,Rhode Island,US,24-04-2020 03:31,6256,189,0
17976,04/23/2020,Saint Barthelemy,France,24-04-2020 03:31,6,0,6
17977,04/23/2020,Saint Pierre and Miquelon,France,24-04-2020 03:31,1,0,0
17978,04/23/2020,Saskatchewan,Canada,24-04-2020 03:31,331,4,0
17979,04/23/2020,Shaanxi,Mainland China,24-04-2020 03:31,279,3,253
17980,04/23/2020,Shandong,Mainland China,24-04-2020 03:31,787,7,766
17981,04/23/2020,Shanghai,Mainland China,24-04-2020 03:31,641,7,533
17982,04/23/2020,Shanxi,Mainland China,24-04-2020 03:31,197,0,142
17983,04/23/2020,Sichuan,Mainland China,24-04-2020 03:31,561,3,558
17984,04/23/2020,Sint Maarten,Netherlands,24-04-2020 03:31,73,12,22
17985,04/23/2020,South Australia,Australia,24-04-2020 03:31,438,4,331
17986,04/23/2020,South Carolina,US,24-04-2020 03:31,4917,150,0
17987,04/23/2020,South Dakota,US,24-04-2020 03:31,1956,9,0
17988,04/23/2020,St Martin,France,24-04-2020 03:31,38,2,19
17989,04/23/2020,Tasmania,Australia,24-04-2020 03:31,207,8,67
17990,04/23/2020,Tennessee,US,24-04-2020 03:31,8266,171,0
17991,04/23/2020,Texas,US,24-04-2020 03:31,22650,604,0
17992,04/23/2020,Tianjin,Mainland China,24-04-2020 03:31,189,3,179
17993,04/23/2020,Tibet,Mainland China,24-04-2020 03:31,1,0,1
17994,04/23/2020,Turks and Caicos Islands,UK,24-04-2020 03:31,11,1,4
17995,04/23/2020,Utah,US,24-04-2020 03:31,3612,35,0
17996,04/23/2020,Vermont,US,24-04-2020 03:31,825,43,0
17997,04/23/2020,Victoria,Australia,24-04-2020 03:31,1337,16,1172
17998,04/23/2020,Virgin Islands,US,24-04-2020 03:31,54,3,0
17999,04/23/2020,Virginia,US,24-04-2020 03:31,10998,373,0
18000,04/23/2020,Washington,US,24-04-2020 03:31,12753,711,0
18001,04/23/2020,West Virginia,US,24-04-2020 03:31,981,31,0
18002,04/23/2020,Western Australia,Australia,24-04-2020 03:31,546,7,340
18003,04/23/2020,Wisconsin,US,24-04-2020 03:31,5052,258,0
18004,04/23/2020,Wyoming,US,24-04-2020 03:31,453,7,0
18005,04/23/2020,Xinjiang,Mainland China,24-04-2020 03:31,76,3,73
18006,04/23/2020,Yukon,Canada,24-04-2020 03:31,11,0,0
18007,04/23/2020,Yunnan,Mainland China,24-04-2020 03:31,184,2,180
18008,04/23/2020,Zhejiang,Mainland China,24-04-2020 03:31,1268,1,1256
18009,04/24/2020,,Afghanistan,25-04-2020 06:31,1351,43,188
18010,04/24/2020,,Albania,25-04-2020 06:31,678,27,394
18011,04/24/2020,,Algeria,25-04-2020 06:31,3127,415,1408
18012,04/24/2020,,Andorra,25-04-2020 06:31,731,40,344
18013,04/24/2020,,Angola,25-04-2020 06:31,25,2,6
18014,04/24/2020,,Antigua and Barbuda,25-04-2020 06:31,24,3,11
18015,04/24/2020,,Argentina,25-04-2020 06:31,3607,176,976
18016,04/24/2020,,Armenia,25-04-2020 06:31,1596,27,728
18017,04/24/2020,,Austria,25-04-2020 06:31,15071,530,11872
18018,04/24/2020,,Azerbaijan,25-04-2020 06:31,1592,21,1013
18019,04/24/2020,,Bahamas,25-04-2020 06:31,73,11,15
18020,04/24/2020,,Bahrain,25-04-2020 06:31,2518,8,1113
18021,04/24/2020,,Bangladesh,25-04-2020 06:31,4689,131,112
18022,04/24/2020,,Barbados,25-04-2020 06:31,77,6,31
18023,04/24/2020,,Belarus,25-04-2020 06:31,8773,63,1120
18024,04/24/2020,,Belgium,25-04-2020 06:31,44293,6679,10122
18025,04/24/2020,,Belize,25-04-2020 06:31,18,2,5
18026,04/24/2020,,Benin,25-04-2020 06:31,54,1,27
18027,04/24/2020,,Bhutan,25-04-2020 06:31,7,0,3
18028,04/24/2020,,Bolivia,25-04-2020 06:31,807,44,54
18029,04/24/2020,,Bosnia and Herzegovina,25-04-2020 06:31,1421,55,538
18030,04/24/2020,,Botswana,25-04-2020 06:31,22,1,0
18031,04/24/2020,,Brazil,25-04-2020 06:31,54043,3704,27655
18032,04/24/2020,,Brunei,25-04-2020 06:31,138,1,120
18033,04/24/2020,,Bulgaria,25-04-2020 06:31,1234,54,197
18034,04/24/2020,,Burkina Faso,25-04-2020 06:31,629,41,425
18035,04/24/2020,,Burma,25-04-2020 06:31,144,5,9
18036,04/24/2020,,Burundi,25-04-2020 06:31,11,1,4
18037,04/24/2020,,Cabo Verde,25-04-2020 06:31,88,1,1
18038,04/24/2020,,Cambodia,25-04-2020 06:31,122,0,117
18039,04/24/2020,,Cameroon,25-04-2020 06:31,1430,43,668
18040,04/24/2020,,Central African Republic,25-04-2020 06:31,16,0,10
18041,04/24/2020,,Chad,25-04-2020 06:31,40,0,8
18042,04/24/2020,,Chile,25-04-2020 06:31,12306,174,6327
18043,04/24/2020,,Colombia,25-04-2020 06:31,4881,225,1003
18044,04/24/2020,,Congo (Brazzaville),25-04-2020 06:31,200,6,19
18045,04/24/2020,,Congo (Kinshasa),25-04-2020 06:31,394,25,48
18046,04/24/2020,,Costa Rica,25-04-2020 06:31,687,6,216
18047,04/24/2020,,Croatia,25-04-2020 06:31,2009,51,982
18048,04/24/2020,,Cuba,25-04-2020 06:31,1285,49,416
18049,04/24/2020,,Cyprus,25-04-2020 06:31,804,14,98
18050,04/24/2020,,Czech Republic,25-04-2020 06:31,7273,214,2371
18051,04/24/2020,,Denmark,25-04-2020 06:31,8210,403,5526
18052,04/24/2020,,Diamond Princess,25-04-2020 06:31,712,13,645
18053,04/24/2020,,Djibouti,25-04-2020 06:31,999,2,330
18054,04/24/2020,,Dominica,25-04-2020 06:31,16,0,10
18055,04/24/2020,,Dominican Republic,25-04-2020 06:31,5749,267,763
18056,04/24/2020,,Ecuador,25-04-2020 06:31,22719,576,1366
18057,04/24/2020,,Egypt,25-04-2020 06:31,4092,294,1075
18058,04/24/2020,,El Salvador,25-04-2020 06:31,274,8,75
18059,04/24/2020,,Equatorial Guinea,25-04-2020 06:31,214,1,7
18060,04/24/2020,,Eritrea,25-04-2020 06:31,39,0,11
18061,04/24/2020,,Estonia,25-04-2020 06:31,1605,46,206
18062,04/24/2020,,Eswatini,25-04-2020 06:31,36,1,10
18063,04/24/2020,,Ethiopia,25-04-2020 06:31,117,3,25
18064,04/24/2020,,Fiji,25-04-2020 06:31,18,0,10
18065,04/24/2020,,Finland,25-04-2020 06:31,4395,177,2500
18066,04/24/2020,,France,25-04-2020 06:31,158636,22245,43493
18067,04/24/2020,,Gabon,25-04-2020 06:31,172,3,26
18068,04/24/2020,,Gambia,25-04-2020 06:31,10,1,8
18069,04/24/2020,,Georgia,25-04-2020 06:31,444,5,132
18070,04/24/2020,,Germany,25-04-2020 06:31,154999,5760,109800
18071,04/24/2020,,Ghana,25-04-2020 06:31,1279,10,134
18072,04/24/2020,,Greece,25-04-2020 06:31,2490,130,577
18073,04/24/2020,,Grenada,25-04-2020 06:31,15,0,7
18074,04/24/2020,,Guatemala,25-04-2020 06:31,430,11,30
18075,04/24/2020,,Guinea,25-04-2020 06:31,954,6,191
18076,04/24/2020,,Guinea-Bissau,25-04-2020 06:31,52,0,3
18077,04/24/2020,,Guyana,25-04-2020 06:31,73,7,12
18078,04/24/2020,,Haiti,25-04-2020 06:31,72,6,6
18079,04/24/2020,,Holy See,25-04-2020 06:31,9,0,2
18080,04/24/2020,,Honduras,25-04-2020 06:31,591,55,58
18081,04/24/2020,,Hungary,25-04-2020 06:31,2443,262,458
18082,04/24/2020,,Iceland,25-04-2020 06:31,1789,10,1542
18083,04/24/2020,,India,25-04-2020 06:31,24530,780,5498
18084,04/24/2020,,Indonesia,25-04-2020 06:31,8211,689,1002
18085,04/24/2020,,Iran,25-04-2020 06:31,88194,5574,66599
18086,04/24/2020,,Iraq,25-04-2020 06:31,1708,86,1204
18087,04/24/2020,,Ireland,25-04-2020 06:31,18184,1014,9233
18088,04/24/2020,,Israel,25-04-2020 06:31,15058,194,6003
18089,04/24/2020,,Italy,25-04-2020 06:31,192994,25969,60498
18090,04/24/2020,,Ivory Coast,25-04-2020 06:31,1077,14,419
18091,04/24/2020,,Jamaica,25-04-2020 06:31,288,7,28
18092,04/24/2020,,Japan,25-04-2020 06:31,12829,345,1530
18093,04/24/2020,,Jordan,25-04-2020 06:31,441,7,326
18094,04/24/2020,,Kazakhstan,25-04-2020 06:31,2482,25,604
18095,04/24/2020,,Kenya,25-04-2020 06:31,336,14,94
18096,04/24/2020,,Kosovo,25-04-2020 06:31,510,12,93
18097,04/24/2020,,Kuwait,25-04-2020 06:31,2614,15,613
18098,04/24/2020,,Kyrgyzstan,25-04-2020 06:31,665,8,345
18099,04/24/2020,,Laos,25-04-2020 06:31,19,0,4
18100,04/24/2020,,Latvia,25-04-2020 06:31,784,12,267
18101,04/24/2020,,Lebanon,25-04-2020 06:31,696,22,140
18102,04/24/2020,,Liberia,25-04-2020 06:31,117,8,25
18103,04/24/2020,,Libya,25-04-2020 06:31,61,2,18
18104,04/24/2020,,Liechtenstein,25-04-2020 06:31,81,1,55
18105,04/24/2020,,Lithuania,25-04-2020 06:31,1410,40,430
18106,04/24/2020,,Luxembourg,25-04-2020 06:31,3695,85,3007
18107,04/24/2020,,MS Zaandam,25-04-2020 06:31,9,2,0
18108,04/24/2020,,Madagascar,25-04-2020 06:31,122,0,61
18109,04/24/2020,,Malawi,25-04-2020 06:31,33,3,4
18110,04/24/2020,,Malaysia,25-04-2020 06:31,5691,96,3663
18111,04/24/2020,,Maldives,25-04-2020 06:31,129,0,16
18112,04/24/2020,,Mali,25-04-2020 06:31,325,21,87
18113,04/24/2020,,Malta,25-04-2020 06:31,447,3,223
18114,04/24/2020,,Mauritania,25-04-2020 06:31,7,1,6
18115,04/24/2020,,Mauritius,25-04-2020 06:31,331,9,285
18116,04/24/2020,,Mexico,25-04-2020 06:31,12872,1221,7149
18117,04/24/2020,,Moldova,25-04-2020 06:31,3110,84,755
18118,04/24/2020,,Monaco,25-04-2020 06:31,94,4,41
18119,04/24/2020,,Mongolia,25-04-2020 06:31,37,0,9
18120,04/24/2020,,Montenegro,25-04-2020 06:31,319,6,123
18121,04/24/2020,,Morocco,25-04-2020 06:31,3758,158,486
18122,04/24/2020,,Mozambique,25-04-2020 06:31,65,0,12
18123,04/24/2020,,Namibia,25-04-2020 06:31,16,0,7
18124,04/24/2020,,Nepal,25-04-2020 06:31,49,0,11
18125,04/24/2020,,Netherlands,25-04-2020 06:31,36535,4289,0
18126,04/24/2020,,New Zealand,25-04-2020 06:31,1461,18,1118
18127,04/24/2020,,Nicaragua,25-04-2020 06:31,11,3,7
18128,04/24/2020,,Niger,25-04-2020 06:31,681,24,289
18129,04/24/2020,,Nigeria,25-04-2020 06:31,1095,32,208
18130,04/24/2020,,North Macedonia,25-04-2020 06:31,1326,57,337
18131,04/24/2020,,Norway,25-04-2020 06:31,7463,199,32
18132,04/24/2020,,Oman,25-04-2020 06:31,1790,10,325
18133,04/24/2020,,Pakistan,25-04-2020 06:31,11940,253,2755
18134,04/24/2020,,Panama,25-04-2020 06:31,5338,154,319
18135,04/24/2020,,Papua New Guinea,25-04-2020 06:31,8,0,0
18136,04/24/2020,,Paraguay,25-04-2020 06:31,223,9,78
18137,04/24/2020,,Peru,25-04-2020 06:31,21648,634,7496
18138,04/24/2020,,Philippines,25-04-2020 06:31,7192,477,762
18139,04/24/2020,,Poland,25-04-2020 06:31,10892,494,1944
18140,04/24/2020,,Portugal,25-04-2020 06:31,22797,854,1228
18141,04/24/2020,,Qatar,25-04-2020 06:31,8525,10,809
18142,04/24/2020,,Romania,25-04-2020 06:31,10417,567,2817
18143,04/24/2020,,Russia,25-04-2020 06:31,68622,615,5568
18144,04/24/2020,,Rwanda,25-04-2020 06:31,176,0,87
18145,04/24/2020,,Saint Kitts and Nevis,25-04-2020 06:31,15,0,2
18146,04/24/2020,,Saint Lucia,25-04-2020 06:31,15,0,15
18147,04/24/2020,,Saint Vincent and the Grenadines,25-04-2020 06:31,14,0,5
18148,04/24/2020,,San Marino,25-04-2020 06:31,513,40,64
18149,04/24/2020,,Sao Tome and Principe,25-04-2020 06:31,4,0,0
18150,04/24/2020,,Saudi Arabia,25-04-2020 06:31,15102,127,2049
18151,04/24/2020,,Senegal,25-04-2020 06:31,545,7,262
18152,04/24/2020,,Serbia,25-04-2020 06:31,6630,125,870
18153,04/24/2020,,Seychelles,25-04-2020 06:31,11,0,6
18154,04/24/2020,,Sierra Leone,25-04-2020 06:31,82,2,10
18155,04/24/2020,,Singapore,25-04-2020 06:31,12075,12,956
18156,04/24/2020,,Slovakia,25-04-2020 06:31,1360,17,355
18157,04/24/2020,,Slovenia,25-04-2020 06:31,1373,80,211
18158,04/24/2020,,Somalia,25-04-2020 06:31,328,16,8
18159,04/24/2020,,South Africa,25-04-2020 06:31,4220,79,1473
18160,04/24/2020,,South Korea,25-04-2020 06:31,10718,240,8635
18161,04/24/2020,,South Sudan,25-04-2020 06:31,5,0,0
18162,04/24/2020,,Spain,25-04-2020 06:31,219764,22524,92355
18163,04/24/2020,,Sri Lanka,25-04-2020 06:31,420,7,109
18164,04/24/2020,,Sudan,25-04-2020 06:31,174,16,14
18165,04/24/2020,,Suriname,25-04-2020 06:31,10,1,7
18166,04/24/2020,,Sweden,25-04-2020 06:31,17567,2152,1005
18167,04/24/2020,,Switzerland,25-04-2020 06:31,28677,1589,21000
18168,04/24/2020,,Syria,25-04-2020 06:31,42,3,6
18169,04/24/2020,,Taiwan,25-04-2020 06:31,428,6,264
18170,04/24/2020,,Tanzania,25-04-2020 06:31,299,10,48
18171,04/24/2020,,Thailand,25-04-2020 06:31,2907,51,2547
18172,04/24/2020,,Timor-Leste,25-04-2020 06:31,24,0,2
18173,04/24/2020,,Togo,25-04-2020 06:31,90,6,59
18174,04/24/2020,,Trinidad and Tobago,25-04-2020 06:31,115,8,48
18175,04/24/2020,,Tunisia,25-04-2020 06:31,922,38,194
18176,04/24/2020,,Turkey,25-04-2020 06:31,104912,2600,21737
18177,04/24/2020,,UK,25-04-2020 06:31,143464,19506,0
18178,04/24/2020,,Uganda,25-04-2020 06:31,75,0,46
18179,04/24/2020,,Ukraine,25-04-2020 06:31,7647,193,601
18180,04/24/2020,,United Arab Emirates,25-04-2020 06:31,9281,64,1760
18181,04/24/2020,,Uruguay,25-04-2020 06:31,563,12,369
18182,04/24/2020,,Uzbekistan,25-04-2020 06:31,1804,8,621
18183,04/24/2020,,Venezuela,25-04-2020 06:31,318,10,132
18184,04/24/2020,,Vietnam,25-04-2020 06:31,270,0,220
18185,04/24/2020,,West Bank and Gaza,25-04-2020 06:31,484,4,92
18186,04/24/2020,,Western Sahara,25-04-2020 06:31,6,0,5
18187,04/24/2020,,Yemen,25-04-2020 06:31,1,0,1
18188,04/24/2020,,Zambia,25-04-2020 06:31,84,3,37
18189,04/24/2020,,Zimbabwe,25-04-2020 06:31,29,4,2
18190,04/24/2020,Alabama,US,25-04-2020 06:31,6026,209,0
18191,04/24/2020,Alaska,US,25-04-2020 06:31,339,9,0
18192,04/24/2020,Alberta,Canada,25-04-2020 06:31,4017,72,0
18193,04/24/2020,Anguilla,UK,25-04-2020 06:31,3,0,1
18194,04/24/2020,Anhui,Mainland China,25-04-2020 06:31,991,6,985
18195,04/24/2020,Arizona,US,25-04-2020 06:31,6045,266,0
18196,04/24/2020,Arkansas,US,25-04-2020 06:31,2810,47,0
18197,04/24/2020,Aruba,Netherlands,25-04-2020 06:31,100,2,69
18198,04/24/2020,Australian Capital Territory,Australia,25-04-2020 06:31,105,3,88
18199,04/24/2020,Beijing,Mainland China,25-04-2020 06:31,593,8,525
18200,04/24/2020,Bermuda,UK,25-04-2020 06:31,99,5,39
18201,04/24/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,25-04-2020 06:31,5,0,0
18202,04/24/2020,British Columbia,Canada,25-04-2020 06:31,1853,98,0
18203,04/24/2020,British Virgin Islands,UK,25-04-2020 06:31,5,1,3
18204,04/24/2020,California,US,25-04-2020 06:31,41355,1621,0
18205,04/24/2020,Cayman Islands,UK,25-04-2020 06:31,70,1,8
18206,04/24/2020,Channel Islands,UK,25-04-2020 06:31,523,34,295
18207,04/24/2020,Chongqing,Mainland China,25-04-2020 06:31,579,6,573
18208,04/24/2020,Colorado,US,25-04-2020 06:31,12256,674,0
18209,04/24/2020,Connecticut,US,25-04-2020 06:31,23936,1767,0
18210,04/24/2020,Curacao,Netherlands,25-04-2020 06:31,16,1,11
18211,04/24/2020,Delaware,US,25-04-2020 06:31,3442,100,0
18212,04/24/2020,Diamond Princess cruise ship,Canada,25-04-2020 06:31,0,1,0
18213,04/24/2020,Diamond Princess cruise ship,US,25-04-2020 06:31,49,0,0
18214,04/24/2020,District of Columbia,US,25-04-2020 06:31,3528,153,0
18215,04/24/2020,Falkland Islands (Malvinas),UK,25-04-2020 06:31,13,0,11
18216,04/24/2020,Faroe Islands,Denmark,25-04-2020 06:31,187,0,178
18217,04/24/2020,Florida,US,25-04-2020 06:31,30533,1046,0
18218,04/24/2020,French Guiana,France,25-04-2020 06:31,111,1,87
18219,04/24/2020,French Polynesia,France,25-04-2020 06:31,57,0,41
